SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,AvgMonthlyCharge,IsNewCustomer,Contract_Monthly,HasFiber,IsHighCharge,Monthly_Tenure_Ratio,Total_Monthly_Ratio,TotalServices,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,0,56,1,1,0,1,0,1,1,1,1,105.45,5916.95,103.80614035087719,0,1,1,1,1.85,55.58431188351339,6,0,1,0,1,0,0,1,0,0,0
0,0,0,30,1,1,1,1,1,1,0,0,1,95.0,2852.4,92.01290322580645,0,1,1,1,3.064516129032258,29.712500000000002,6,0,1,0,1,0,0,0,1,0,0
0,0,0,40,1,1,0,0,1,1,1,1,0,104.8,4131.95,100.77926829268293,0,1,1,1,2.55609756097561,39.05434782608695,6,0,1,0,1,0,0,1,0,0,0
0,0,0,28,1,0,1,0,0,1,0,0,0,54.3,1546.3,53.320689655172416,0,0,0,0,1.8724137931034481,27.962025316455698,4,1,0,0,0,1,0,0,0,0,1
1,1,0,5,1,0,0,0,0,0,0,0,0,70.05,302.6,50.43333333333334,1,1,1,0,11.674999999999999,4.258972554539057,2,0,1,0,1,0,0,0,0,1,0
1,1,0,27,1,0,1,0,0,0,0,0,1,75.2,1929.35,68.90535714285714,0,1,1,0,2.685714285714286,25.319553805774277,3,0,1,0,1,0,0,1,0,0,0
0,0,0,12,1,0,-1,-1,-1,-1,-1,-1,0,20.05,265.45,20.41923076923077,0,1,0,0,1.5423076923076924,12.610451306413301,1,0,0,1,1,0,0,0,1,0,0
0,1,1,67,1,1,0,1,1,0,1,1,1,105.4,6989.45,102.7860294117647,0,0,1,1,1.55,65.69031954887218,6,0,1,0,0,1,0,0,0,1,0
1,1,0,29,1,1,0,0,0,0,0,0,1,51.6,1442.0,48.06666666666667,0,1,0,0,1.72,27.41444866920152,2,1,0,0,1,0,0,0,0,1,0
0,1,1,55,1,1,0,0,0,0,0,1,0,85.5,4713.4,84.16785714285713,0,1,1,1,1.5267857142857142,54.49017341040462,3,0,1,0,1,0,0,1,0,0,0
0,0,0,23,1,1,0,0,0,0,0,0,0,75.6,1758.6,73.27499999999999,0,1,1,0,3.15,22.95822454308094,2,0,1,0,1,0,0,1,0,0,0
0,1,0,34,1,1,0,0,1,0,1,1,1,100.05,3480.0,99.42857142857143,0,1,1,1,2.8585714285714285,34.43839683325087,5,0,1,0,1,0,0,0,0,1,0
0,0,0,52,1,0,1,0,1,0,1,0,0,91.25,4738.3,89.40188679245283,0,0,1,1,1.721698113207547,51.36368563685637,5,0,1,0,0,1,0,0,0,1,0
1,1,1,72,1,1,1,1,1,1,1,1,1,115.75,8399.15,115.05684931506849,0,0,1,1,1.5856164383561644,71.94132762312634,8,0,1,0,0,0,1,0,1,0,0
0,1,1,58,1,1,0,1,0,1,1,0,1,94.7,5430.35,92.03983050847458,0,0,1,1,1.605084745762712,56.74346917450366,5,0,1,0,0,1,0,0,1,0,0
0,1,1,35,1,0,-1,-1,-1,-1,-1,-1,0,19.6,686.95,19.081944444444446,0,0,0,0,0.5444444444444445,33.34708737864078,1,0,0,1,0,0,1,0,0,0,1
1,0,0,56,1,1,0,1,1,1,1,0,1,99.9,5706.3,100.11052631578947,0,0,1,1,1.7526315789473685,56.554013875123886,6,0,1,0,0,0,1,1,0,0,0
0,1,1,24,1,0,-1,-1,-1,-1,-1,-1,1,21.1,490.65,19.625999999999998,0,0,0,0,0.8440000000000001,22.201357466063346,1,0,0,1,0,0,1,0,1,0,0
0,1,1,70,1,0,-1,-1,-1,-1,-1,-1,0,20.05,1360.25,19.158450704225352,0,0,0,0,0.2823943661971831,64.61995249406175,1,0,0,1,0,0,1,0,1,0,0
0,0,0,2,1,0,0,0,0,0,1,0,1,79.95,174.45,58.15,1,1,1,0,26.650000000000002,2.1550339715873994,3,0,1,0,1,0,0,0,0,1,0
1,1,1,68,1,1,0,0,1,1,1,1,1,107.15,7379.8,106.9536231884058,0,0,1,1,1.5528985507246378,68.23670827554322,6,0,1,0,0,1,0,0,1,0,0
0,0,0,1,1,1,0,0,0,0,0,1,1,85.0,85.0,42.5,1,1,1,1,42.5,0.9883720930232558,3,0,1,0,1,0,0,0,0,1,0
0,0,0,12,1,1,0,0,1,0,1,0,1,89.55,1021.75,78.59615384615384,0,1,1,1,6.888461538461538,11.28382109331861,4,0,1,0,1,0,0,0,0,1,0
0,1,0,63,1,1,0,1,0,0,0,0,1,81.55,5029.05,78.57890625,0,1,1,1,1.27421875,60.92125984251969,3,0,1,0,1,0,0,1,0,0,0
0,1,1,33,1,0,1,1,1,0,0,0,1,58.45,1955.4,57.51176470588236,0,0,0,0,1.7191176470588236,32.8915054667788,5,1,0,0,0,1,0,0,0,0,1
0,1,0,69,1,0,0,1,0,0,1,1,1,95.65,6744.2,96.34571428571428,0,0,1,1,1.3664285714285715,69.77961717537507,5,0,1,0,0,1,0,0,1,0,0
0,1,1,60,1,0,0,1,1,1,1,1,1,80.6,4946.7,81.09344262295082,0,0,0,1,1.321311475409836,60.62132352941177,7,1,0,0,0,0,1,1,0,0,0
0,1,1,72,1,1,1,1,1,1,1,1,1,113.1,8248.5,112.9931506849315,0,0,1,1,1.5493150684931507,72.29184925503944,8,0,1,0,0,0,1,1,0,0,0
0,0,0,11,1,1,0,0,0,0,0,1,1,58.95,601.6,50.13333333333333,0,1,0,0,4.9125000000000005,10.035029190992494,3,1,0,0,1,0,0,0,0,0,1
0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,0,19.55,19.55,9.775,1,1,0,0,9.775,0.9513381995133819,1,0,0,1,1,0,0,0,0,0,1
0,0,0,10,1,1,0,0,0,0,1,0,1,86.05,834.1,75.82727272727273,0,1,1,1,7.822727272727272,9.581849511774843,3,0,1,0,1,0,0,1,0,0,0
0,0,0,13,0,-1,1,0,0,1,1,0,1,45.55,597.0,42.642857142857146,0,1,0,0,3.2535714285714286,12.824919441460796,4,1,0,0,1,0,0,0,1,0,0
0,1,1,34,1,0,0,0,0,0,0,1,1,78.95,2647.2,75.63428571428571,0,0,1,0,2.255714285714286,33.110694183864915,3,0,1,0,0,1,0,1,0,0,0
0,1,1,39,1,0,0,1,0,0,1,0,1,86.3,3266.0,81.65,0,1,1,1,2.1574999999999998,37.41122565864834,4,0,1,0,1,0,0,0,0,0,1
0,0,0,65,1,1,0,1,0,1,1,1,1,105.05,6744.25,102.18560606060606,0,0,1,1,1.5916666666666666,63.5950023573786,6,0,1,0,0,1,0,1,0,0,0
1,1,0,50,1,1,1,1,1,0,1,0,1,101.9,5265.5,103.24509803921569,0,0,1,1,1.9980392156862745,51.17103984450923,6,0,1,0,0,1,0,1,0,0,0
0,0,0,15,1,0,-1,-1,-1,-1,-1,-1,0,19.75,311.6,19.475,0,1,0,0,1.234375,15.01686746987952,1,0,0,1,1,0,0,0,0,0,1
0,1,1,72,1,1,1,1,1,0,1,1,1,110.3,7966.9,109.13561643835617,0,0,1,1,1.510958904109589,71.58041329739443,7,0,1,0,0,0,1,1,0,0,0
0,1,1,72,1,1,1,1,1,1,1,1,1,115.6,8220.4,112.60821917808218,0,0,1,1,1.5835616438356164,70.5008576329331,8,0,1,0,0,0,1,1,0,0,0
0,1,1,55,1,0,-1,-1,-1,-1,-1,-1,0,19.35,1153.25,20.59375,0,0,0,0,0.34553571428571433,56.670761670761664,1,0,0,1,0,0,1,1,0,0,0
0,1,1,23,1,1,-1,-1,-1,-1,-1,-1,1,25.6,514.75,21.447916666666668,0,0,0,0,1.0666666666666667,19.351503759398494,1,0,0,1,0,0,1,0,1,0,0
0,0,0,32,1,1,0,1,0,0,0,0,1,80.35,2596.15,78.67121212121212,0,1,1,1,2.4348484848484846,31.913337430854337,3,0,1,0,1,0,0,1,0,0,0
0,1,1,56,1,1,1,0,1,0,0,1,1,68.75,3808.0,66.80701754385964,0,0,0,0,1.206140350877193,54.59498207885304,5,1,0,0,0,1,0,1,0,0,0
0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,0,19.9,19.9,9.95,1,1,0,0,9.95,0.9521531100478469,1,0,0,1,1,0,0,1,0,0,0
0,0,0,38,1,0,1,1,0,1,1,0,0,70.6,2708.2,69.44102564102563,0,0,0,0,1.81025641025641,37.824022346368714,6,1,0,0,0,1,0,0,0,0,1
0,0,0,11,1,0,0,0,0,0,0,0,0,70.2,760.05,63.3375,0,1,1,0,5.8500000000000005,10.674859550561797,2,0,1,0,1,0,0,0,0,1,0
0,0,0,1,1,0,0,0,0,1,0,0,1,49.3,49.3,24.65,1,1,0,0,24.65,0.9801192842942346,3,1,0,0,1,0,0,0,0,1,0
0,1,0,56,1,1,0,1,0,1,1,1,1,107.25,6033.3,105.84736842105264,0,0,1,1,1.881578947368421,55.734872979214785,6,0,1,0,0,1,0,0,0,1,0
0,1,0,3,1,1,-1,-1,-1,-1,-1,-1,1,23.6,89.05,22.2625,1,1,0,0,5.9,3.6199186991869916,1,0,0,1,1,0,0,0,0,0,1
0,1,1,7,1,0,1,0,0,0,1,1,0,69.7,516.15,64.51875,0,1,0,0,8.7125,7.3005657708628,5,1,0,0,1,0,0,0,1,0,0
0,1,1,59,1,1,0,0,1,0,1,1,1,99.5,5861.75,97.69583333333334,0,0,1,1,1.6583333333333334,58.32587064676617,5,0,1,0,0,0,1,0,1,0,0
0,0,0,7,1,0,0,0,1,1,1,0,0,64.3,445.95,55.74375,0,1,0,0,8.0375,6.829249617151608,5,1,0,0,1,0,0,1,0,0,0
0,1,1,71,1,0,1,0,1,1,0,1,1,70.85,4973.4,69.07499999999999,0,0,0,0,0.9840277777777777,69.21920668058455,6,1,0,0,0,0,1,0,1,0,0
0,1,1,15,1,0,1,0,0,1,1,1,0,101.9,1667.25,104.203125,0,0,1,1,6.36875,16.20262390670554,6,0,1,0,0,1,0,0,0,1,0
0,1,0,71,1,1,1,1,0,1,1,0,0,73.5,5357.75,74.41319444444444,0,0,0,0,1.0208333333333333,71.91610738255034,6,1,0,0,0,0,1,0,1,0,0
0,0,0,35,1,1,0,0,1,0,1,1,1,100.25,3527.6,97.98888888888888,0,1,1,1,2.7847222222222223,34.84049382716049,5,0,1,0,1,0,0,0,0,1,0
0,0,0,11,0,-1,0,1,1,1,0,0,1,40.4,422.6,35.21666666666667,0,0,0,0,3.3666666666666667,10.207729468599034,4,1,0,0,0,1,0,0,1,0,0
0,1,1,60,1,0,-1,-1,-1,-1,-1,-1,1,19.25,1103.25,18.08606557377049,0,0,0,0,0.3155737704918033,54.48148148148148,1,0,0,1,0,0,1,0,1,0,0
1,0,0,47,1,1,0,1,0,1,0,0,0,59.6,2754.0,57.375,0,0,0,0,1.2416666666666667,45.445544554455445,4,1,0,0,0,0,1,1,0,0,0
0,0,0,11,1,0,0,0,1,1,0,1,0,64.9,697.25,58.104166666666664,0,0,0,0,5.408333333333334,10.580424886191198,5,1,0,0,0,1,0,0,1,0,0
0,1,0,56,1,1,0,1,0,0,1,1,0,100.3,5614.45,98.49912280701754,0,0,1,1,1.7596491228070175,55.423988153998025,5,0,1,0,0,1,0,0,1,0,0
1,1,0,28,1,1,0,1,1,1,1,1,1,110.85,3204.4,110.49655172413793,0,1,1,1,3.822413793103448,28.649083594099242,7,0,1,0,1,0,0,0,0,1,0
0,1,0,61,1,0,1,1,0,1,1,1,1,81.05,4747.65,76.57499999999999,0,0,0,1,1.307258064516129,57.86288848263254,7,1,0,0,0,0,1,0,0,0,1
0,1,1,31,1,1,1,0,1,0,1,0,0,98.05,3082.1,96.315625,0,0,1,1,3.0640625,31.11660777385159,5,0,1,0,0,1,0,1,0,0,0
0,0,0,9,1,0,0,0,0,0,0,0,1,70.5,597.9,59.79,0,1,1,0,7.05,8.362237762237761,2,0,1,0,1,0,0,0,0,1,0
1,1,0,35,1,1,1,1,0,0,0,1,1,94.55,3365.4,93.48333333333333,0,1,1,1,2.6263888888888887,35.22135007849294,5,0,1,0,1,0,0,0,0,1,0
0,0,0,2,1,0,-1,-1,-1,-1,-1,-1,1,19.65,38.8,12.933333333333332,1,1,0,0,6.55,1.8789346246973366,1,0,0,1,1,0,0,0,0,0,1
0,1,1,12,1,0,-1,-1,-1,-1,-1,-1,0,19.0,233.55,17.965384615384615,0,1,0,0,1.4615384615384615,11.6775,1,0,0,1,1,0,0,0,0,0,1
0,0,0,1,1,0,1,0,0,0,0,0,0,75.3,75.3,37.65,1,1,1,0,37.65,0.9868938401048493,3,0,1,0,1,0,0,0,0,0,1
1,0,0,4,1,1,0,0,1,0,1,0,1,89.2,346.2,69.24,1,1,1,1,17.84,3.8381374722838135,4,0,1,0,1,0,0,0,0,1,0
0,1,1,1,1,0,-1,-1,-1,-1,-1,-1,1,19.0,19.0,9.5,1,1,0,0,9.5,0.95,1,0,0,1,1,0,0,0,0,0,1
0,0,0,3,1,0,-1,-1,-1,-1,-1,-1,1,20.0,61.7,15.425,1,1,0,0,5.0,2.9380952380952383,1,0,0,1,1,0,0,0,0,0,1
1,0,0,1,1,1,0,0,0,0,1,0,1,85.7,85.7,42.85,1,1,1,1,42.85,0.9884659746251442,3,0,1,0,1,0,0,0,0,1,0
0,0,0,52,1,0,1,1,0,0,1,0,1,63.25,3342.45,63.06509433962264,0,0,0,0,1.1933962264150944,52.02256809338521,5,1,0,0,0,0,1,0,1,0,0
0,1,1,5,1,0,-1,-1,-1,-1,-1,-1,0,20.1,85.1,14.183333333333332,1,0,0,0,3.35,4.033175355450236,1,0,0,1,0,1,0,0,0,0,1
0,1,0,72,1,1,1,1,1,0,0,1,1,99.15,7422.1,101.67260273972603,0,0,1,1,1.358219178082192,74.10983524712931,6,0,1,0,0,0,1,0,0,1,0
0,1,1,71,1,1,1,1,1,1,1,1,0,90.4,6668.05,92.61180555555556,0,0,0,1,1.2555555555555555,72.95459518599561,8,1,0,0,0,0,1,0,0,1,0
0,1,0,72,1,1,1,0,1,1,1,1,1,111.9,8071.05,110.56232876712329,0,0,1,1,1.5328767123287672,71.48848538529673,7,0,1,0,0,0,1,0,1,0,0
0,1,1,46,1,1,-1,-1,-1,-1,-1,-1,0,24.9,1174.8,24.995744680851065,0,0,0,0,0.5297872340425531,45.359073359073356,1,0,0,1,0,1,0,0,0,1,0
0,1,1,63,1,1,1,1,1,0,1,1,0,83.5,5435.0,84.921875,0,0,0,1,1.3046875,64.31952662721893,7,1,0,0,0,0,1,0,1,0,0
0,0,0,30,1,0,1,1,1,0,0,0,1,84.3,2438.6,78.66451612903225,0,1,1,1,2.7193548387096773,28.588511137162953,5,0,1,0,1,0,0,0,1,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,45.6,45.6,22.8,1,1,0,0,22.8,0.9785407725321889,2,1,0,0,1,0,0,0,0,0,1
0,0,0,12,1,1,1,0,1,1,0,0,1,61.65,713.75,54.90384615384615,0,1,0,0,4.742307692307692,11.392657621707901,5,1,0,0,1,0,0,0,0,0,1
0,0,0,16,0,-1,1,1,1,1,1,0,0,54.85,916.15,53.891176470588235,0,0,0,0,3.226470588235294,16.40376007162041,6,1,0,0,0,0,1,0,0,0,1
0,0,0,4,1,1,0,0,0,1,0,1,0,65.55,237.2,47.44,1,1,0,0,13.11,3.564237415477085,4,1,0,0,1,0,0,0,0,0,1
0,1,0,51,1,1,0,1,0,0,0,1,1,90.35,4614.55,88.74134615384615,0,0,1,1,1.7374999999999998,50.51505199781062,4,0,1,0,0,1,0,0,1,0,0
0,1,0,65,1,0,-1,-1,-1,-1,-1,-1,1,20.4,1414.45,21.43106060606061,0,0,0,0,0.3090909090909091,66.09579439252337,1,0,0,1,0,0,1,0,1,0,0
0,0,0,16,1,0,0,0,0,1,0,0,1,74.55,1170.5,68.8529411764706,0,1,1,0,4.385294117647058,15.493050959629386,3,0,1,0,1,0,0,0,1,0,0
0,0,0,2,1,0,-1,-1,-1,-1,-1,-1,0,19.95,47.7,15.9,1,0,0,0,6.6499999999999995,2.2768496420047737,1,0,0,1,0,1,0,0,0,0,1
0,1,1,66,1,1,0,0,0,0,0,0,1,74.25,4859.25,72.52611940298507,0,0,1,0,1.1082089552238805,64.57475083056478,2,0,1,0,0,1,0,1,0,0,0
0,0,0,46,1,1,0,1,1,1,1,1,0,108.65,4903.2,104.32340425531915,0,0,1,1,2.3117021276595744,44.71682626538987,7,0,1,0,0,0,1,0,0,1,0
0,0,0,32,1,1,1,0,1,1,1,1,1,109.55,3608.0,109.33333333333333,0,0,1,1,3.31969696969697,32.636815920398014,7,0,1,0,0,1,0,1,0,0,0
0,1,0,72,1,1,1,0,1,1,1,1,0,86.65,6094.25,83.48287671232876,0,0,0,1,1.1869863013698632,69.52937820878493,7,1,0,0,0,0,1,0,1,0,0
0,1,1,38,1,0,1,0,1,1,1,1,0,81.0,3084.9,79.10000000000001,0,0,0,1,2.076923076923077,37.62073170731708,7,1,0,0,0,0,1,0,1,0,0
0,0,1,51,1,0,0,0,0,1,0,0,0,47.85,2356.75,45.32211538461539,0,0,0,0,0.9201923076923078,48.244626407369495,3,1,0,0,0,1,0,0,1,0,0
0,1,1,72,1,1,1,1,1,1,1,1,0,114.55,8306.05,113.78150684931506,0,0,1,1,1.5691780821917807,71.88273474686282,8,0,1,0,0,0,1,1,0,0,0
1,1,0,65,1,1,1,0,1,0,1,1,0,105.25,6786.4,102.82424242424241,0,1,1,1,1.5946969696969697,63.872,6,0,1,0,1,0,0,1,0,0,0
0,1,1,9,0,-1,0,1,0,0,0,0,1,29.95,248.95,24.895,0,1,0,0,2.995,8.043618739903069,2,1,0,0,1,0,0,0,0,1,0
0,1,1,9,1,0,1,1,1,1,0,0,0,65.0,663.05,66.30499999999999,0,1,0,0,6.5,10.04621212121212,6,1,0,0,1,0,0,0,0,0,1
0,0,1,66,1,0,-1,-1,-1,-1,-1,-1,0,20.55,1357.1,20.255223880597015,0,0,0,0,0.3067164179104478,62.974477958236655,1,0,0,1,0,0,1,0,0,0,1
1,0,0,44,1,1,1,1,1,0,1,1,1,109.8,4860.35,108.00777777777779,0,0,1,1,2.44,43.865974729241884,7,0,1,0,0,1,0,0,1,0,0
0,0,0,50,1,1,0,0,1,1,0,1,0,69.5,3418.2,67.0235294117647,0,0,0,0,1.3627450980392157,48.48510638297872,5,1,0,0,0,0,1,1,0,0,0
0,0,0,15,1,1,0,0,0,0,0,0,0,48.85,631.4,39.4625,0,1,0,0,3.053125,12.665997993981945,2,1,0,0,1,0,0,0,0,0,1
0,0,0,8,0,-1,0,0,0,0,0,0,1,25.25,186.3,20.700000000000003,0,1,0,0,2.8055555555555554,7.097142857142858,1,1,0,0,1,0,0,0,1,0,0
1,0,0,66,1,1,0,0,1,1,1,1,1,102.85,6976.75,104.13059701492537,0,0,1,1,1.5350746268656716,67.18103033220993,6,0,1,0,0,1,0,0,1,0,0
0,0,0,57,1,1,1,1,0,1,0,0,1,87.55,4884.85,84.22155172413794,0,1,1,1,1.5094827586206896,55.164878599661215,5,0,1,0,1,0,0,1,0,0,0
0,0,0,7,1,1,0,1,0,0,0,0,1,78.55,522.95,65.36875,0,1,1,0,9.81875,6.573852922690133,3,0,1,0,1,0,0,1,0,0,0
1,1,1,10,0,-1,0,0,0,0,0,1,1,34.55,362.6,32.96363636363637,0,1,0,0,3.1409090909090907,10.199718706047822,2,1,0,0,1,0,0,1,0,0,0
0,0,0,62,1,1,1,1,1,0,0,0,1,92.05,5755.8,91.36190476190477,0,0,1,1,1.461111111111111,61.857066093498126,5,0,1,0,0,1,0,0,0,1,0
0,1,1,40,1,0,0,0,1,0,1,0,1,85.05,3355.65,81.84512195121951,0,0,1,1,2.074390243902439,38.99651365485183,4,0,1,0,0,1,0,0,0,1,0
0,0,0,20,1,0,-1,-1,-1,-1,-1,-1,0,19.7,406.95,19.378571428571426,0,0,0,0,0.9380952380952381,19.659420289855074,1,0,0,1,0,0,1,0,0,0,1
0,0,0,7,1,0,-1,-1,-1,-1,-1,-1,0,20.0,137.6,17.2,0,1,0,0,2.5,6.552380952380952,1,0,0,1,1,0,0,1,0,0,0
0,1,0,25,1,0,0,0,0,1,1,1,1,95.15,2395.7,92.14230769230768,0,1,1,1,3.659615384615385,24.91627665106604,5,0,1,0,1,0,0,0,0,1,0
0,1,0,23,1,1,0,1,1,0,0,0,0,84.25,1968.1,82.00416666666666,0,1,1,1,3.5104166666666665,23.086217008797654,4,0,1,0,1,0,0,0,0,1,0
1,1,0,66,1,1,0,1,1,0,1,1,0,104.6,6819.45,101.78283582089551,0,0,1,1,1.5611940298507463,64.578125,6,0,1,0,0,1,0,0,1,0,0
1,0,0,72,1,1,0,1,1,1,1,1,0,111.65,7943.45,108.81438356164384,0,0,1,1,1.5294520547945207,70.51442521083,7,0,1,0,0,0,1,0,0,1,0
1,1,0,49,1,1,0,1,0,0,0,1,0,90.05,4547.25,90.945,0,1,1,1,1.801,49.94233937397035,4,0,1,0,1,0,0,0,1,0,0
1,1,1,43,1,1,0,1,1,1,1,1,1,110.75,4687.9,106.54318181818181,0,1,1,1,2.5170454545454546,41.94988814317673,7,0,1,0,1,0,0,1,0,0,0
0,1,0,46,1,1,1,0,0,0,0,0,0,55.0,2473.95,52.63723404255319,0,1,0,0,1.1702127659574468,44.177678571428565,3,1,0,0,1,0,0,1,0,0,0
0,1,1,72,1,1,1,1,1,1,1,1,0,89.85,6562.9,89.90273972602739,0,0,0,1,1.2308219178082191,72.23885525591635,8,1,0,0,0,0,1,0,1,0,0
0,0,0,10,1,0,-1,-1,-1,-1,-1,-1,0,20.35,176.3,16.027272727272727,0,0,0,0,1.85,8.257611241217798,1,0,0,1,0,1,0,0,0,0,1
0,0,0,40,0,-1,1,0,0,1,1,1,1,54.55,2236.2,54.541463414634144,0,0,0,0,1.3304878048780486,40.255625562556254,5,1,0,0,0,1,0,1,0,0,0
0,1,1,65,1,1,0,1,1,0,1,1,1,105.5,6985.65,105.84318181818182,0,1,1,1,1.5984848484848484,65.59295774647887,6,0,1,0,1,0,0,0,0,1,0
0,0,0,31,1,0,0,0,1,1,1,1,0,99.45,3109.9,97.184375,0,0,1,1,3.1078125,30.95968143354903,6,0,1,0,0,0,1,1,0,0,0
0,1,0,68,1,1,1,1,1,1,0,0,0,70.9,4911.35,71.17898550724638,0,0,0,0,1.027536231884058,68.30806675938804,6,1,0,0,0,0,1,0,1,0,0
1,1,1,56,1,1,1,0,1,0,1,1,1,104.55,5794.65,101.66052631578947,0,0,1,1,1.8342105263157895,54.89957366177167,6,0,1,0,0,1,0,1,0,0,0
0,1,0,10,1,1,0,0,0,0,0,1,1,85.25,855.3,77.75454545454545,0,1,1,1,7.75,9.916521739130435,3,0,1,0,1,0,0,0,0,1,0
0,1,1,68,1,1,-1,-1,-1,-1,-1,-1,0,25.4,1620.2,23.481159420289856,0,0,0,0,0.3681159420289855,61.371212121212125,1,0,0,1,0,0,1,1,0,0,0
0,1,1,43,1,0,0,0,0,0,1,0,0,56.15,2499.3,56.80227272727273,0,1,0,0,1.2761363636363636,43.73228346456693,3,1,0,0,1,0,0,0,0,1,0
0,0,0,1,1,0,0,0,0,0,1,1,1,89.55,89.55,44.775,1,1,1,1,44.775,0.9889563776918829,4,0,1,0,1,0,0,0,0,1,0
1,0,0,49,1,0,0,1,1,0,0,1,1,89.85,4287.2,85.744,0,0,1,1,1.797,47.18987341772152,5,0,1,0,0,1,0,1,0,0,0
0,1,1,15,1,1,-1,-1,-1,-1,-1,-1,1,25.25,394.85,24.678125,0,1,0,0,1.578125,15.041904761904762,1,0,0,1,1,0,0,0,0,1,0
1,1,0,20,1,1,0,0,0,0,1,1,1,94.55,1899.65,90.45952380952382,0,1,1,1,4.502380952380952,19.88121402407117,4,0,1,0,1,0,0,0,0,1,0
0,0,0,1,1,0,0,0,0,0,0,0,1,45.7,45.7,22.85,1,1,0,0,22.85,0.9785867237687366,2,1,0,0,1,0,0,0,0,0,1
0,1,1,50,1,1,0,0,1,1,1,0,1,69.65,3442.15,67.49313725490197,0,0,0,0,1.365686274509804,48.72116065109695,5,1,0,0,0,1,0,0,0,1,0
1,0,0,2,1,1,0,1,0,0,0,1,0,89.5,161.5,53.833333333333336,1,1,1,1,29.833333333333332,1.7845303867403315,4,0,1,0,1,0,0,0,0,1,0
1,0,0,24,1,0,0,0,0,0,0,0,0,70.0,1732.6,69.304,0,1,1,0,2.8,24.40281690140845,2,0,1,0,1,0,0,0,1,0,0
0,0,0,3,1,0,0,0,0,0,0,0,1,69.55,222.3,55.575,1,1,1,0,17.3875,3.150956768249469,2,0,1,0,1,0,0,1,0,0,0
0,0,0,1,1,0,0,0,1,0,0,0,1,74.6,74.6,37.3,1,1,1,0,37.3,0.9867724867724867,3,0,1,0,1,0,0,0,0,0,1
0,1,1,35,1,0,-1,-1,-1,-1,-1,-1,0,20.1,655.3,18.202777777777776,0,0,0,0,0.5583333333333333,31.056872037914687,1,0,0,1,0,0,1,0,0,0,1
0,0,0,17,1,1,-1,-1,-1,-1,-1,-1,0,24.8,475.25,26.40277777777778,0,1,0,0,1.3777777777777778,18.420542635658915,1,0,0,1,1,0,0,0,0,0,1
1,0,0,8,1,0,-1,-1,-1,-1,-1,-1,0,19.65,164.3,18.255555555555556,0,1,0,0,2.183333333333333,7.956416464891042,1,0,0,1,1,0,0,0,0,1,0
0,0,0,10,1,0,0,0,0,1,1,1,1,95.1,865.1,78.64545454545454,0,1,1,1,8.645454545454545,9.002081165452655,5,0,1,0,1,0,0,0,1,0,0
0,1,1,68,1,1,1,1,1,1,1,1,1,88.85,6132.7,88.87971014492753,0,0,0,1,1.2876811594202897,68.2548692264886,8,1,0,0,0,0,1,0,1,0,0
0,1,0,45,1,0,1,1,1,0,1,1,0,78.8,3597.5,78.20652173913044,0,0,0,0,1.7130434782608694,45.081453634085214,7,1,0,0,0,1,0,1,0,0,0
0,1,1,2,1,0,-1,-1,-1,-1,-1,-1,0,19.85,35.9,11.966666666666667,1,0,0,0,6.616666666666667,1.7218225419664266,1,0,0,1,0,1,0,0,0,0,1
0,1,0,37,1,0,-1,-1,-1,-1,-1,-1,0,20.35,697.65,18.35921052631579,0,1,0,0,0.5355263157894737,32.676814988290396,1,0,0,1,1,0,0,1,0,0,0
0,0,0,4,0,-1,0,0,0,0,0,0,1,24.25,96.05,19.21,1,1,0,0,4.85,3.803960396039604,1,1,0,0,1,0,0,0,0,0,1
0,0,0,10,1,0,0,0,0,0,0,0,0,45.25,428.7,38.97272727272727,0,1,0,0,4.113636363636363,9.26918918918919,2,1,0,0,1,0,0,0,0,0,1
0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,0,20.05,20.05,10.025,1,1,0,0,10.025,0.9524940617577197,1,0,0,1,1,0,0,0,0,0,1
0,1,1,65,1,1,1,1,0,0,0,1,1,69.55,4459.15,67.56287878787879,0,0,0,0,1.0537878787878787,63.20552799433026,5,1,0,0,0,0,1,0,0,0,1
0,1,1,57,1,0,-1,-1,-1,-1,-1,-1,0,19.5,1167.6,20.13103448275862,0,0,0,0,0.33620689655172414,56.95609756097561,1,0,0,1,0,0,1,1,0,0,0
0,0,0,3,1,0,0,0,1,0,0,0,1,74.75,238.1,59.525,1,1,1,0,18.6875,3.143234323432343,3,0,1,0,1,0,0,0,0,0,1
0,0,0,2,1,0,0,0,0,0,0,0,0,69.65,145.15,48.38333333333333,1,1,1,0,23.21666666666667,2.05449398443029,2,0,1,0,1,0,0,0,0,1,0
0,0,0,49,0,-1,0,0,1,0,0,0,1,30.2,1453.1,29.061999999999998,0,1,0,0,0.604,46.57371794871795,2,1,0,0,1,0,0,1,0,0,0
